291.37,0.015483249,0.004703491,131.5966202,2.744705571,,,
291.37,0.015483249,0.004703079,98.60646187,2.744705571,,,
291.37,0.014405397,0.004614745,134.3051487,2.744705571,,,
291.37,0.014405397,0.004615698,374.9072859,2.744705571,,,
291.37,0.009292719,0.004197031,214.0406752,2.744705571,,,
291.37,0.009292719,0.004197303,247.767517,2.744705571,,,
291.37,0.01354492,0.004546798,307.4357215,2.744705571,,,
291.37,0.01354492,0.004546415,281.5619817,2.744705571,,,
291.37,0.012584253,0.00446859,405.9665228,2.744705571,,,
291.37,0.012584253,0.004469085,228.1320416,2.744705571,,,
291.37,0.00888921,0.004164128,34.10266469,2.744705571,,,
291.37,0.00888921,0.004164561,134.7909026,2.744705571,,,
291.37,0.011622756,0.004389925,286.5804935,2.744705571,,,
291.37,0.011622756,0.004389363,247.6619492,2.744705571,,,
291.37,0.010620985,0.004307491,321.7462652,2.744705571,,,
291.37,0.010620985,0.004307354,184.8236475,2.744705571,,,
291.37,0.008497133,0.004131272,227.2466935,2.744705571,,,
291.37,0.008497133,0.004131319,174.0534845,2.744705571,,,
291.37,0.008131334,0.004101106,109.8917907,2.744705571,,,
291.37,0.008131334,0.004100809,93.74376828,2.744705571,,,
411.93,0.015483249,0.004709575,315.7910716,2.302128602,,,
411.93,0.015483249,0.004708746,201.7223186,2.302128602,,,
411.93,0.014405397,0.004618808,304.2386431,2.302128602,,,
411.93,0.014405397,0.004620173,162.6480993,2.302128602,,,
411.93,0.009292719,0.004198481,156.5595905,2.302128602,,,
411.93,0.009292719,0.004198082,244.5600378,2.302128602,,,
411.93,0.01354492,0.004550811,163.1495934,2.302128602,,,
411.93,0.01354492,0.004550502,264.8754379,2.302128602,,,
411.93,0.012584253,0.004471751,288.2823177,2.302128602,,,
411.93,0.012584253,0.004471943,127.2509562,2.302128602,,,
411.93,0.00888921,0.004164596,238.2542916,2.302128602,,,
411.93,0.00888921,0.004165029,217.583092,2.302128602,,,
411.93,0.011622756,0.004392271,172.1356219,2.302128602,,,
411.93,0.011622756,0.004392195,425.7335957,2.302128602,,,
411.93,0.010620985,0.004309261,130.5728423,2.302128602,,,
411.93,0.010620985,0.004309314,347.0057429,2.302128602,,,
411.93,0.008497133,0.004131825,176.3376583,2.302128602,,,
411.93,0.008497133,0.004131926,142.9037147,2.302128602,,,
411.93,0.008131334,0.004101296,108.5275256,2.302128602,,,
411.93,0.008131334,0.004101297,98.72620116,2.302128602,,,
534.57,0.014405397,0.004622005,208.1371343,2.302128602,,,
534.57,0.014405397,0.004623266,140.7824564,2.302128602,,,
534.57,0.009292719,0.00419902,230.4911482,2.302128602,,,
534.57,0.009292719,0.004199051,226.8527928,2.302128602,,,
534.57,0.01354492,0.004553304,174.7637039,2.302128602,,,
534.57,0.01354492,0.004553475,146.2356677,2.302128602,,,
534.57,0.012584253,0.004473913,194.6906164,2.302128602,,,
534.57,0.012584253,0.004474226,287.8061043,2.302128602,,,
534.57,0.00888921,0.004164989,241.2458166,2.302128602,,,
534.57,0.00888921,0.004165461,168.3779738,2.302128602,,,
534.57,0.011622756,0.004394253,161.7380648,2.302128602,,,
534.57,0.011622756,0.004393943,101.3220575,2.302128602,,,
534.57,0.010620985,0.004310477,134.4797942,2.302128602,,,
534.57,0.010620985,0.00431058,398.6552235,2.302128602,,,
534.57,0.008497133,0.004132296,156.2757319,2.302128602,,,
534.57,0.008497133,0.004132279,163.419297,2.302128602,,,
534.57,0.009655793,0.00422847,271.7220371,2.302128602,,,
534.57,0.009655793,0.004228532,371.0234244,2.302128602,,,
534.57,0.008131334,0.004101182,138.171107,2.302128602,,,
534.57,0.008131334,0.004101431,118.607306,2.302128602,,,
653.11,0.015483249,0.004716017,265.0338412,2.158456266,,,
653.11,0.015483249,0.004714885,272.4962742,2.158456266,,,
653.11,0.014405397,0.004624419,143.9742075,2.158456266,,,
653.11,0.014405397,0.004625604,290.4328286,2.158456266,,,
653.11,0.009292719,0.004199661,250.0369647,2.158456266,,,
653.11,0.009292719,0.004199549,211.438849,2.158456266,,,
653.11,0.01354492,0.004555988,153.2302036,2.158456266,,,
653.11,0.01354492,0.00455558,218.9608091,2.158456266,,,
653.11,0.012584253,0.004475563,206.2171771,2.158456266,,,
653.11,0.012584253,0.004476217,131.9915591,2.158456266,,,
653.11,0.00888921,0.004165702,312.3060986,2.158456266,,,
653.11,0.00888921,0.004165886,283.1342518,2.158456266,,,
653.11,0.011622756,0.004395953,343.8334605,2.158456266,,,
653.11,0.011622756,0.004395529,265.5844661,2.158456266,,,
653.11,0.010620985,0.004311631,178.5848291,2.158456266,,,
653.11,0.010620985,0.004311874,153.6488427,2.158456266,,,
653.11,0.008497133,0.004132772,27.87964612,2.158456266,,,
653.11,0.008497133,0.004132821,27.17670006,2.158456266,,,
653.11,0.008497133,0.004132772,27.87964612,2.158456266,,,
653.11,0.008497133,0.004132692,28.57075881,2.158456266,,,
653.11,0.008497133,0.004132886,22.2701741,2.158456266,,,
653.11,0.008497133,0.004132969,32.62485793,2.158456266,,,
653.11,0.008497133,0.004132654,22.22058278,2.158456266,,,
653.11,0.008497133,0.00413279,32.37425791,2.158456266,,,
653.11,0.008131334,0.004101394,126.468976,2.158456266,,,
653.11,0.008131334,0.004101933,28.38852877,2.158456266,,,
653.11,0.008131334,0.004101806,28.43100484,2.158456266,,,
653.11,0.008131334,0.004101744,43.89359169,2.158456266,,,
761.77,0.014405397,0.004626534,118.2705175,29.1334655,,,
761.77,0.014405397,0.004626988,33.79515616,29.1334655,,,
761.77,0.014405397,0.004626843,34.63151316,29.1334655,,,
761.77,0.014405397,0.004626737,35.45555788,29.1334655,,,
761.77,0.009292719,0.004199845,257.2811133,29.1334655,,,
761.77,0.009292719,0.004200162,230.5152141,29.1334655,,,
761.77,0.01354492,0.004557284,197.3472519,29.1334655,,,
761.77,0.01354492,0.004557564,96.70209193,29.1334655,,,
761.77,0.012584253,0.004477053,291.1670799,29.1334655,,,
761.77,0.012584253,0.004477748,37.62715837,29.1334655,,,
761.77,0.012584253,0.004477872,38.46252769,29.1334655,,,
761.77,0.012584253,0.00447784,39.3081919,29.1334655,,,
761.77,0.00888921,0.004165909,340.2947781,29.1334655,,,
761.77,0.00888921,0.004166094,286.2022436,29.1334655,,,
761.77,0.011622756,0.004396994,162.9080216,29.1334655,,,
761.77,0.011622756,0.004396813,146.8655859,29.1334655,,,
761.77,0.010620985,0.004312618,137.6879856,29.1334655,,,
761.77,0.010620985,0.004312756,196.3378281,29.1334655,,,
761.77,0.009655793,0.004229851,312.2869735,29.1334655,,,
761.77,0.009655793,0.00422976,183.849371,29.1334655,,,
761.77,0.008131334,0.004101794,34.03916957,29.1334655,,,
761.77,0.008131334,0.004101702,34.61466765,29.1334655,,,
761.77,0.008131334,0.004101696,35.2373827,29.1334655,,,
761.77,0.008131334,0.004101664,27.89824022,29.1334655,,,
877.95,0.015483249,0.004719652,84.10296445,29.7407008,,,
877.95,0.015483249,0.004718361,201.2135018,29.7407008,,,
877.95,0.014405397,0.00462683,31.93118462,29.7407008,,,
877.95,0.014405397,0.004627297,114.1832122,29.7407008,,,
877.95,0.009292719,0.004200458,90.12754436,29.7407008,,,
877.95,0.009292719,0.004200694,49.80075561,29.7407008,,,
877.95,0.01354492,0.004558962,28.98412775,29.7407008,,,
877.95,0.01354492,0.004558152,97.37329123,29.7407008,,,
877.95,0.012584253,0.004478409,47.0366948,29.7407008,,,
877.95,0.012584253,0.004478405,48.32502429,29.7407008,,,
877.95,0.00888921,0.004166394,140.4734632,29.7407008,,,
877.95,0.00888921,0.004166648,132.1551567,29.7407008,,,
877.95,0.011622756,0.004398289,22.40480648,29.7407008,,,
877.95,0.011622756,0.004398332,19.02960141,29.7407008,,,
877.95,0.010620985,0.004313343,129.2984155,29.7407008,,,
877.95,0.010620985,0.004313635,43.64340311,29.7407008,,,
877.95,0.010620985,0.004313388,44.93146734,29.7407008,,,
1002.16,0.015483249,0.004719334,835.8179995,28.38066016,,,
1002.16,0.015483249,0.004718366,62.98564843,28.38066016,,,
1002.16,0.015483249,0.004719125,85.62554473,28.38066016,,,
1002.16,0.015483249,0.004718959,84.39741834,28.38066016,,,
1002.16,0.015483249,0.004718651,83.02960476,28.38066016,,,
1002.16,0.015483249,0.004719275,45.51075707,28.38066016,,,
1002.16,0.014405397,0.004633613,212.6855244,28.38066016,,,
1002.16,0.014405397,0.004633709,289.465002,28.38066016,,,
1002.16,0.009292719,0.004200469,186.5282404,28.38066016,,,
1002.16,0.009292719,0.00420044,213.7372066,28.38066016,,,
1002.16,0.009292719,0.004200482,23.39214258,28.38066016,,,
1002.16,0.009292719,0.004200398,21.20585347,28.38066016,,,
1002.16,0.01354492,0.004557706,36.81572233,28.38066016,,,
1002.16,0.01354492,0.004556017,43.45503418,28.38066016,,,
1002.16,0.012584253,0.004479228,29.98101428,28.38066016,,,
1002.16,0.012584253,0.004480709,238.9842775,28.38066016,,,
1002.16,0.00888921,0.004166504,168.123872,28.38066016,,,
1002.16,0.00888921,0.004166438,186.4246446,28.38066016,,,
1002.16,0.00888921,0.004166725,404.3673653,28.38066016,,,
1002.16,0.00888921,0.004166705,249.6810044,28.38066016,,,
1002.16,0.011622756,0.004394602,35.47320872,28.38066016,,,
1002.16,0.011622756,0.00439386,318.2571676,28.38066016,,,
1002.16,0.010620985,0.00431337,247.1290436,28.38066016,,,
1002.16,0.010620985,0.004313218,26.34135166,28.38066016,,,
1002.16,0.010620985,0.004314153,289.3263469,28.38066016,,,
1002.16,0.008497133,0.004132271,23.10736378,28.38066016,,,
1002.16,0.008497133,0.004133103,261.8480908,28.38066016,,,
1002.16,0.009655793,0.004230571,54.12701701,28.38066016,,,
1002.16,0.009655793,0.004230438,42.70433307,28.38066016,,,
1002.16,0.008131334,0.004100997,26.36236247,28.38066016,,,
1002.16,0.008131334,0.004101099,25.88246998,28.38066016,,,
1520.28,0.015483249,0.0047245,115.4084783,6.229784498,,,
1520.28,0.015483249,0.00472466,370.5413248,6.229784498,,,
1520.28,0.014405397,0.004637688,198.8194332,6.229784498,,,
1520.28,0.014405397,0.004637972,240.4222023,6.229784498,,,
1520.28,0.009292719,0.004202416,403.5356146,6.229784498,,,
1520.28,0.009292719,0.004202467,471.6225421,6.229784498,,,
1520.28,0.01354492,0.004560916,208.8625539,6.229784498,,,
1520.28,0.01354492,0.00456122,216.6970439,6.229784498,,,
1520.28,0.012584253,0.004483118,492.728767,6.229784498,,,
1520.28,0.012584253,0.004483452,502.4695769,6.229784498,,,
1520.28,0.00888921,0.004167354,338.4757121,6.229784498,,,
1520.28,0.00888921,0.004167414,348.0249125,6.229784498,,,
1520.28,0.011622756,0.004396832,443.1931727,6.229784498,,,
1520.28,0.011622756,0.004396763,82.47838186,6.229784498,,,
1520.28,0.010620985,0.004316075,560.9413075,6.229784498,,,
1520.28,0.010620985,0.00431597,283.5936133,6.229784498,,,
1520.28,0.008497133,0.00413371,381.4151355,6.229784498,,,
1520.28,0.008497133,0.004133491,198.3878133,6.229784498,,,
1520.28,0.009655793,0.00423174,379.0961422,6.229784498,,,
1520.28,0.009655793,0.004231442,417.0390822,6.229784498,,,
1520.28,0.008131334,0.004101992,234.4563055,6.229784498,,,
1520.28,0.008131334,0.004101926,200.707628,6.229784498,,,
2010.75,0.015483249,0.004728052,338.3143998,6.229784498,,,
2010.75,0.015483249,0.004728257,235.2949215,6.229784498,,,
2010.75,0.014405397,0.00464059,259.7096952,6.229784498,,,
2010.75,0.014405397,0.004640647,238.5219058,6.229784498,,,
2010.75,0.009292719,0.004203011,217.0301107,6.229784498,,,
2010.75,0.009292719,0.004203066,300.2720967,6.229784498,,,
2010.75,0.01354492,0.004563663,348.243247,6.229784498,,,
2010.75,0.01354492,0.004563498,356.5572335,6.229784498,,,
2010.75,0.012584253,0.004484914,367.1362484,6.229784498,,,
2010.75,0.012584253,0.004485025,379.2529171,6.229784498,,,
2010.75,0.00888921,0.004167981,316.5860661,6.229784498,,,
2010.75,0.00888921,0.00416789,346.72266,6.229784498,,,
2010.75,0.011622756,0.004398599,290.766285,6.229784498,,,
2010.75,0.011622756,0.00439822,191.6748105,6.229784498,,,
2010.75,0.010620985,0.004317246,420.4542845,6.229784498,,,
2010.75,0.010620985,0.004317161,328.6122625,6.229784498,,,
2010.75,0.008497133,0.004133733,192.2864726,6.229784498,,,
2010.75,0.008497133,0.004134062,224.2378575,6.229784498,,,
2010.75,0.009655793,0.004232366,143.3183603,6.229784498,,,
2010.75,0.009655793,0.00423236,173.788277,6.229784498,,,
2010.75,0.008131334,0.004102094,263.5536877,6.229784498,,,
2010.75,0.008131334,0.004102063,230.9102801,6.229784498,,,
2491.02,0.015483249,0.004730411,286.5862297,13.40527146,,,
2491.02,0.015483249,0.004731181,67.09895188,13.40527146,,,
2491.02,0.014405397,0.004642701,221.7149282,13.40527146,,,
2491.02,0.014405397,0.004642638,179.2632043,13.40527146,,,
2491.02,0.009292719,0.004203346,314.279425,13.40527146,,,
2491.02,0.009292719,0.00420371,183.4740225,13.40527146,,,
2491.02,0.01354492,0.004565455,164.2170849,13.40527146,,,
2491.02,0.01354492,0.004565912,125.1556056,13.40527146,,,
2491.02,0.012584253,0.004486075,205.6652497,13.40527146,,,
2491.02,0.012584253,0.004486587,273.2444868,13.40527146,,,
2491.02,0.00888921,0.004168438,198.8471716,13.40527146,,,
2491.02,0.00888921,0.004168336,277.1145544,13.40527146,,,
2491.02,0.011622756,0.004399864,127.6152871,13.40527146,,,
2491.02,0.011622756,0.004399145,179.4742782,13.40527146,,,
2491.02,0.010620985,0.004318087,162.3598841,13.40527146,,,
2491.02,0.010620985,0.004318152,336.1771177,13.40527146,,,
2491.02,0.008497133,0.004133848,128.9552553,13.40527146,,,
2491.02,0.008497133,0.004134149,254.9482568,13.40527146,,,
2491.02,0.009655793,0.004233533,113.3990441,13.40527146,,,
2491.02,0.009655793,0.004233528,106.4158148,13.40527146,,,
2491.02,0.008131334,0.004102005,189.4452269,13.40527146,,,
2491.02,0.008131334,0.004101923,143.9246407,13.40527146,,,
2992.08,0.015483249,0.00473315,266.0072305,15.51808173,,,
2992.08,0.015483249,0.004732485,153.3243242,15.51808173,,,
2992.08,0.014405397,0.004644355,203.1969398,15.51808173,,,
2992.08,0.014405397,0.004645113,104.6375249,15.51808173,,,
2992.08,0.014405397,0.004646953,22.62191147,15.51808173,,,
2992.08,0.009292719,0.004203954,254.74843,15.51808173,,,
2992.08,0.01354492,0.004568827,262.3759349,15.51808173,,,
2992.08,0.01354492,0.004569227,268.2829712,15.51808173,,,
2992.08,0.012584253,0.004486995,155.6928515,15.51808173,,,
2992.08,0.012584253,0.004487613,257.2137781,15.51808173,,,
2992.08,0.00888921,0.004168382,198.0827365,15.51808173,,,
2992.08,0.00888921,0.004168315,139.2946151,15.51808173,,,
2992.08,0.011622756,0.004404972,188.5016524,15.51808173,,,
2992.08,0.011622756,0.004404722,218.1063307,15.51808173,,,
2992.08,0.010620985,0.004318846,190.1618836,15.51808173,,,
2992.08,0.010620985,0.004318577,120.1056049,15.51808173,,,
2992.08,0.008497133,0.004134411,268.8795661,15.51808173,,,
2992.08,0.008497133,0.004134055,145.0235549,15.51808173,,,
2992.08,0.009655793,0.004235173,219.7055557,15.51808173,,,
2992.08,0.009655793,0.004234644,230.2389458,15.51808173,,,
2992.08,0.008131334,0.004102168,265.1335023,15.51808173,,,
2992.08,0.008131334,0.00410238,181.1746755,15.51808173,,,
3472.00,0.015483249,0.004735457,216.1973512,19.38796987,,,
3472.00,0.015483249,0.004734223,165.071257,19.38796987,,,
3472.00,0.009292719,0.004203951,193.4868031,19.38796987,,,
3472.00,0.01354492,0.004570072,212.3874649,19.38796987,,,
3472.00,0.01354492,0.004570474,169.9414416,19.38796987,,,
3472.00,0.012584253,0.004487932,200.7763882,19.38796987,,,
3472.00,0.012584253,0.00448846,225.5027657,19.38796987,,,
3472.00,0.00888921,0.004168842,222.5849952,19.38796987,,,
3472.00,0.011622756,0.004406013,192.7234094,19.38796987,,,
3472.00,0.011622756,0.004405425,188.0712249,19.38796987,,,
3472.00,0.010620985,0.004319269,230.1530511,19.38796987,,,
3472.00,0.010620985,0.004319359,236.6892419,19.38796987,,,
3472.00,0.008497133,0.004134249,198.538731,19.38796987,,,
3472.00,0.008497133,0.004134438,191.2883291,19.38796987,,,
3472.00,0.008497133,0.004134496,188.1361874,19.38796987,,,
3472.00,0.008497133,0.004134429,194.6510171,19.38796987,,,
3472.00,0.009655793,0.004235338,136.3102827,19.38796987,,,
3472.00,0.009655793,0.004235438,191.5047165,19.38796987,,,
3472.00,0.008131334,0.004102103,188.7073471,19.38796987,,,
3472.00,0.008131334,0.004102249,188.4908117,19.38796987,,,
3954.29,0.015483249,0.004736057,150.6220513,8.015435032,,,
3954.29,0.009292719,0.004203948,149.1912523,8.015435032,,,
3954.29,0.009292719,0.004203908,130.3558518,8.015435032,,,
3954.29,0.01354492,0.004571154,215.913424,8.015435032,,,
3954.29,0.01354492,0.004571264,111.0231601,8.015435032,,,
3954.29,0.012584253,0.00448837,120.047929,8.015435032,,,
3954.29,0.012584253,0.00448926,202.2857752,8.015435032,,,
3954.29,0.011622756,0.004406136,195.9224468,8.015435032,,,
3954.29,0.010620985,0.004319947,209.799028,8.015435032,,,
3954.29,0.008497133,0.004134996,120.6232907,8.015435032,,,
3954.29,0.009655793,0.004236061,172.0247524,8.015435032,,,
3954.29,0.009655793,0.004234915,119.248061,8.015435032,,,
3954.29,0.008131334,0.004102159,163.9795939,8.015435032,,,
3954.29,0.008131334,0.004102659,143.7967945,8.015435032,,,
4438.36,0.011622756,0.004406955,193.7521573,8.015435032,,,
